*********************************************************************************************
PROCESO DE SALDADO DE REMANENTES
*********************************************************************************************
---------------------------------------------------------------------------------------------
Área Corregida           FACTURAS TIENDAS
Fecha y Hora de Inicio:  2020-12-26 11:13:53
---------------------------------------------------------------------------------------------
Comienza con Este proceso elimina pequeños saldos pendientes en documentos para que ya no
aparezcan como documentos con saldos pendientes, el proceso recupera los documentos en el
rango de fechas con un pendiente menor o igual al monto Termina con pendiente a eliminar
y los salda con documentos creados para este propósito.
---------------------------------------------------------------------------------------------
Para la realización de este proceso el usuario eligió las siguientes opciones:


Fecha Inicial de la eliminación:2020-01-01

Fecha Final de la eliminación:2020-12-23

Monto pendiente a eliminar:1 PESO MEXICANO


                                   				DOCUMENTOS CREADOS CON EL AJUSTE


SERIE AJUSTE    FOLIO AJUSTE    SALDO AJUSTADO    SERIE FACTURA    FOLIO FACTURA    ABONADO    PENDIENTE    FECHA ABONO         CONCEPTO ABONO
AJSG            32                -11.96             FASG             13717            -0.8       0            2020-12-26 11:14:15  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13718            -0.1       0            2020-12-26 11:14:16  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13719            -0.6       0            2020-12-26 11:14:16  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13720            -0.26       0            2020-12-26 11:14:17  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13744            -0.13       0            2020-12-26 11:14:17  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13745            0.13       0            2020-12-26 11:14:18  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13749            0.05       0            2020-12-26 11:14:18  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13755            -0.91       0            2020-12-26 11:14:19  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13777            -0.41       0            2020-12-26 11:14:19  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13789            -0.01       0            2020-12-26 11:14:20  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13795            -0.02       0            2020-12-26 11:14:20  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13800            -0.1       0            2020-12-26 11:14:21  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13810            -0.59       0            2020-12-26 11:14:21  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13814            0.02       0            2020-12-26 11:14:22  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13818            0.01       0            2020-12-26 11:14:22  ABONO CLIENTE / AJUSTE SALDO

